year,geography_level,geography_id,variable,value
2019,UPZ,77.0,environmental_emergencies,5.0
2020,UPZ,77.0,environmental_emergencies,1.0
2016,UPZ,78.0,environmental_emergencies,0.0
2017,UPZ,78.0,environmental_emergencies,7.0
2018,UPZ,78.0,environmental_emergencies,2.0
2019,UPZ,78.0,environmental_emergencies,0.0
2020,UPZ,78.0,environmental_emergencies,2.0
2016,UPZ,79.0,environmental_emergencies,0.0
2017,UPZ,79.0,environmental_emergencies,0.0
2018,UPZ,79.0,environmental_emergencies,4.0
2019,UPZ,79.0,environmental_emergencies,3.0
2020,UPZ,79.0,environmental_emergencies,1.0
2016,UPZ,80.0,environmental_emergencies,0.0
2017,UPZ,80.0,environmental_emergencies,1.0
2018,UPZ,80.0,environmental_emergencies,1.0
2019,UPZ,80.0,environmental_emergencies,0.0
2020,UPZ,80.0,environmental_emergencies,0.0
2016,UPZ,81.0,environmental_emergencies,0.0
2017,UPZ,81.0,environmental_emergencies,0.0
2018,UPZ,81.0,environmental_emergencies,8.0
2019,UPZ,81.0,environmental_emergencies,6.0
2020,UPZ,81.0,environmental_emergencies,3.0
2016,UPZ,82.0,environmental_emergencies,0.0
2017,UPZ,82.0,environmental_emergencies,1.0
2018,UPZ,82.0,environmental_emergencies,3.0
2019,UPZ,82.0,environmental_emergencies,7.0
2020,UPZ,82.0,environmental_emergencies,1.0
2016,UPZ,83.0,environmental_emergencies,0.0
2017,UPZ,83.0,environmental_emergencies,2.0
2018,UPZ,83.0,environmental_emergencies,0.0
2019,UPZ,83.0,environmental_emergencies,2.0
2020,UPZ,83.0,environmental_emergencies,1.0
2016,UPZ,84.0,environmental_emergencies,0.0
2017,UPZ,84.0,environmental_emergencies,1.0
2018,UPZ,84.0,environmental_emergencies,5.0
2019,UPZ,84.0,environmental_emergencies,4.0
2020,UPZ,84.0,environmental_emergencies,3.0
2016,UPZ,85.0,environmental_emergencies,0.0
2017,UPZ,85.0,environmental_emergencies,6.0
2018,UPZ,85.0,environmental_emergencies,10.0
2019,UPZ,85.0,environmental_emergencies,14.0
2020,UPZ,85.0,environmental_emergencies,2.0
2016,UPZ,86.0,environmental_emergencies,0.0
2017,UPZ,86.0,environmental_emergencies,8.0
2018,UPZ,86.0,environmental_emergencies,6.0
2019,UPZ,86.0,environmental_emergencies,2.0
2020,UPZ,86.0,environmental_emergencies,2.0
2016,UPZ,87.0,environmental_emergencies,0.0
2017,UPZ,87.0,environmental_emergencies,1.0
2018,UPZ,87.0,environmental_emergencies,0.0
2019,UPZ,87.0,environmental_emergencies,7.0
2020,UPZ,87.0,environmental_emergencies,5.0
2016,UPZ,88.0,environmental_emergencies,0.0
2017,UPZ,88.0,environmental_emergencies,0.0
2018,UPZ,88.0,environmental_emergencies,58.0
2019,UPZ,88.0,environmental_emergencies,84.0
2020,UPZ,88.0,environmental_emergencies,45.0
2016,UPZ,89.0,environmental_emergencies,0.0
2017,UPZ,89.0,environmental_emergencies,43.0
2018,UPZ,89.0,environmental_emergencies,28.0
2019,UPZ,89.0,environmental_emergencies,20.0
2020,UPZ,89.0,environmental_emergencies,14.0
2016,UPZ,90.0,environmental_emergencies,0.0
2017,UPZ,90.0,environmental_emergencies,24.0
2018,UPZ,90.0,environmental_emergencies,28.0
2019,UPZ,90.0,environmental_emergencies,63.0
2020,UPZ,90.0,environmental_emergencies,18.0
2016,UPZ,91.0,environmental_emergencies,0.0
2017,UPZ,91.0,environmental_emergencies,28.0
2018,UPZ,91.0,environmental_emergencies,20.0
2019,UPZ,91.0,environmental_emergencies,49.0
2020,UPZ,91.0,environmental_emergencies,6.0
2016,UPZ,92.0,environmental_emergencies,0.0
2017,UPZ,92.0,environmental_emergencies,10.0
2018,UPZ,92.0,environmental_emergencies,21.0
2019,UPZ,92.0,environmental_emergencies,17.0
2020,UPZ,92.0,environmental_emergencies,10.0
2016,UPZ,93.0,environmental_emergencies,0.0
2017,UPZ,93.0,environmental_emergencies,20.0
2018,UPZ,93.0,environmental_emergencies,14.0
2019,UPZ,93.0,environmental_emergencies,18.0
2020,UPZ,93.0,environmental_emergencies,4.0
2016,UPZ,94.0,environmental_emergencies,0.0
2017,UPZ,94.0,environmental_emergencies,3.0
2018,UPZ,94.0,environmental_emergencies,28.0
2019,UPZ,94.0,environmental_emergencies,22.0
2020,UPZ,94.0,environmental_emergencies,6.0
2016,UPZ,95.0,environmental_emergencies,0.0
2017,UPZ,95.0,environmental_emergencies,11.0
2018,UPZ,95.0,environmental_emergencies,3.0
2019,UPZ,95.0,environmental_emergencies,1.0
2020,UPZ,95.0,environmental_emergencies,0.0
2018,UPZ,96.0,environmental_emergencies,19.0
2019,UPZ,96.0,environmental_emergencies,19.0
2020,UPZ,96.0,environmental_emergencies,5.0
2016,UPZ,97.0,environmental_emergencies,0.0
2017,UPZ,97.0,environmental_emergencies,25.0
2018,UPZ,97.0,environmental_emergencies,63.0
2019,UPZ,97.0,environmental_emergencies,76.0
2020,UPZ,97.0,environmental_emergencies,40.0
2016,UPZ,98.0,environmental_emergencies,0.0
2017,UPZ,98.0,environmental_emergencies,91.0
2018,UPZ,98.0,environmental_emergencies,29.0
2019,UPZ,98.0,environmental_emergencies,16.0
2020,UPZ,98.0,environmental_emergencies,5.0
2016,UPZ,99.0,environmental_emergencies,0.0
2017,UPZ,99.0,environmental_emergencies,23.0
2018,UPZ,99.0,environmental_emergencies,29.0
2019,UPZ,99.0,environmental_emergencies,21.0
2020,UPZ,99.0,environmental_emergencies,10.0
2016,UPZ,100.0,environmental_emergencies,0.0
2017,UPZ,100.0,environmental_emergencies,20.0
2018,UPZ,100.0,environmental_emergencies,28.0
2019,UPZ,100.0,environmental_emergencies,22.0
2020,UPZ,100.0,environmental_emergencies,12.0
2016,UPZ,101.0,environmental_emergencies,0.0
2017,UPZ,101.0,environmental_emergencies,20.0
2018,UPZ,101.0,environmental_emergencies,32.0
2019,UPZ,101.0,environmental_emergencies,21.0
2020,UPZ,101.0,environmental_emergencies,9.0
2016,UPZ,102.0,environmental_emergencies,0.0
2017,UPZ,102.0,environmental_emergencies,18.0
2018,UPZ,102.0,environmental_emergencies,9.0
2019,UPZ,102.0,environmental_emergencies,10.0
2020,UPZ,102.0,environmental_emergencies,5.0
2016,UPZ,103.0,environmental_emergencies,0.0
2017,UPZ,103.0,environmental_emergencies,14.0
2018,UPZ,103.0,environmental_emergencies,4.0
2019,UPZ,103.0,environmental_emergencies,1.0
2020,UPZ,103.0,environmental_emergencies,1.0
2016,UPZ,104.0,environmental_emergencies,0.0
2017,UPZ,104.0,environmental_emergencies,8.0
2018,UPZ,104.0,environmental_emergencies,7.0
2019,UPZ,104.0,environmental_emergencies,5.0
2020,UPZ,104.0,environmental_emergencies,6.0
2016,UPZ,105.0,environmental_emergencies,0.0
2017,UPZ,105.0,environmental_emergencies,5.0
2018,UPZ,105.0,environmental_emergencies,0.0
2019,UPZ,105.0,environmental_emergencies,5.0
2020,UPZ,105.0,environmental_emergencies,1.0
2018,UPZ,106.0,environmental_emergencies,18.0
2019,UPZ,106.0,environmental_emergencies,11.0
2020,UPZ,106.0,environmental_emergencies,5.0
2016,UPZ,107.0,environmental_emergencies,0.0
2017,UPZ,107.0,environmental_emergencies,8.0
2018,UPZ,107.0,environmental_emergencies,23.0
2019,UPZ,107.0,environmental_emergencies,14.0
2020,UPZ,107.0,environmental_emergencies,5.0
2016,UPZ,108.0,environmental_emergencies,0.0
2017,UPZ,108.0,environmental_emergencies,7.0
2018,UPZ,108.0,environmental_emergencies,7.0
2019,UPZ,108.0,environmental_emergencies,3.0
2020,UPZ,108.0,environmental_emergencies,7.0
2016,UPZ,109.0,environmental_emergencies,0.0
2017,UPZ,109.0,environmental_emergencies,3.0
2018,UPZ,109.0,environmental_emergencies,8.0
2019,UPZ,109.0,environmental_emergencies,13.0
2020,UPZ,109.0,environmental_emergencies,5.0
2016,UPZ,110.0,environmental_emergencies,0.0
2017,UPZ,110.0,environmental_emergencies,17.0
2018,UPZ,110.0,environmental_emergencies,14.0
2019,UPZ,110.0,environmental_emergencies,24.0
2020,UPZ,110.0,environmental_emergencies,10.0
2016,UPZ,111.0,environmental_emergencies,0.0
2017,UPZ,111.0,environmental_emergencies,3.0
2018,UPZ,111.0,environmental_emergencies,14.0
2019,UPZ,111.0,environmental_emergencies,19.0
2020,UPZ,111.0,environmental_emergencies,1.0
2016,UPZ,112.0,environmental_emergencies,0.0
2017,UPZ,112.0,environmental_emergencies,12.0
2018,UPZ,112.0,environmental_emergencies,13.0
2019,UPZ,112.0,environmental_emergencies,5.0
2020,UPZ,112.0,environmental_emergencies,8.0
2016,UPZ,113.0,environmental_emergencies,0.0
2017,UPZ,113.0,environmental_emergencies,6.0
2018,UPZ,113.0,environmental_emergencies,8.0
2019,UPZ,113.0,environmental_emergencies,7.0
2020,UPZ,113.0,environmental_emergencies,2.0
2016,UPZ,114.0,environmental_emergencies,0.0
2017,UPZ,114.0,environmental_emergencies,6.0
2018,UPZ,114.0,environmental_emergencies,11.0
2019,UPZ,114.0,environmental_emergencies,15.0
2020,UPZ,114.0,environmental_emergencies,21.0
2016,UPZ,115.0,environmental_emergencies,0.0
2017,UPZ,115.0,environmental_emergencies,23.0
2018,UPZ,115.0,environmental_emergencies,9.0
2019,UPZ,115.0,environmental_emergencies,14.0
2020,UPZ,115.0,environmental_emergencies,10.0
2016,UPZ,116.0,environmental_emergencies,0.0
2017,UPZ,116.0,environmental_emergencies,6.0
2018,UPZ,116.0,environmental_emergencies,10.0
2019,UPZ,116.0,environmental_emergencies,9.0
2020,UPZ,116.0,environmental_emergencies,2.0
2016,UPZ,117.0,environmental_emergencies,0.0
2017,UPZ,117.0,environmental_emergencies,0.0
2018,UPZ,117.0,environmental_emergencies,0.0
2019,UPZ,117.0,environmental_emergencies,5.0
2020,UPZ,117.0,environmental_emergencies,0.0
2018,Localidad,09,homicides,6.0
2019,Localidad,09,homicides,11.0
2020,Localidad,09,homicides,10.0
2021,Localidad,09,homicides,16.0
2022,Localidad,09,homicides,9.0
2023,Localidad,09,homicides,16.0
2024,Localidad,09,homicides,17.0
2025,Localidad,09,homicides,23.0
2026,Localidad,09,homicides,18.0
2018,Localidad,20,homicides,0.0
2019,Localidad,20,homicides,0.0
2020,Localidad,20,homicides,1.0
2021,Localidad,20,homicides,2.0
2022,Localidad,20,homicides,1.0
2023,Localidad,20,homicides,3.0
2024,Localidad,20,homicides,0.0
2025,Localidad,20,homicides,0.0
2026,Localidad,20,homicides,0.0
2018,Localidad,18,homicides,36.0
2019,Localidad,18,homicides,31.0
2020,Localidad,18,homicides,45.0
2021,Localidad,18,homicides,45.0
2022,Localidad,18,homicides,43.0
2023,Localidad,18,homicides,40.0
2024,Localidad,18,homicides,23.0
2025,Localidad,18,homicides,39.0
2026,Localidad,18,homicides,38.0
2018,Localidad,17,homicides,0.0
2019,Localidad,17,homicides,0.0
2020,Localidad,17,homicides,1.0
2021,Localidad,17,homicides,5.0
2022,Localidad,17,homicides,2.0
2023,Localidad,17,homicides,3.0
2024,Localidad,17,homicides,3.0
2025,Localidad,17,homicides,1.0
2026,Localidad,17,homicides,3.0
2018,Localidad,13,homicides,2.0
2019,Localidad,13,homicides,3.0
2020,Localidad,13,homicides,4.0
2021,Localidad,13,homicides,7.0
2022,Localidad,13,homicides,8.0
2023,Localidad,13,homicides,6.0
2024,Localidad,13,homicides,4.0
2025,Localidad,13,homicides,4.0
2026,Localidad,13,homicides,3.0
2018,Localidad,16,homicides,11.0
2019,Localidad,16,homicides,14.0
2020,Localidad,16,homicides,32.0
2021,Localidad,16,homicides,10.0
2022,Localidad,16,homicides,8.0
2023,Localidad,16,homicides,8.0
2024,Localidad,16,homicides,13.0
2025,Localidad,16,homicides,17.0
2026,Localidad,16,homicides,17.0
2018,Localidad,14,homicides,34.0
2019,Localidad,14,homicides,36.0
2020,Localidad,14,homicides,27.0
2021,Localidad,14,homicides,36.0
2022,Localidad,14,homicides,25.0
2023,Localidad,14,homicides,22.0
2024,Localidad,14,homicides,17.0
2025,Localidad,14,homicides,23.0
2026,Localidad,14,homicides,26.0
2018,Localidad,01,homicides,14.0
2019,Localidad,01,homicides,16.0
2020,Localidad,01,homicides,27.0
2021,Localidad,01,homicides,21.0
2022,Localidad,01,homicides,13.0
2023,Localidad,01,homicides,13.0
2024,Localidad,01,homicides,22.0
2025,Localidad,01,homicides,28.0
2026,Localidad,01,homicides,22.0
2018,Localidad,02,homicides,6.0
2019,Localidad,02,homicides,4.0
2020,Localidad,02,homicides,1.0
2021,Localidad,02,homicides,4.0
2022,Localidad,02,homicides,5.0
2023,Localidad,02,homicides,6.0
2024,Localidad,02,homicides,9.0
2025,Localidad,02,homicides,5.0
2026,Localidad,02,homicides,6.0
2018,Localidad,04,homicides,22.0
2019,Localidad,04,homicides,15.0
2020,Localidad,04,homicides,29.0
2021,Localidad,04,homicides,32.0
2022,Localidad,04,homicides,18.0
2023,Localidad,04,homicides,22.0
2024,Localidad,04,homicides,23.0
2025,Localidad,04,homicides,35.0
2026,Localidad,04,homicides,33.0
2018,Localidad,05,homicides,45.0
2019,Localidad,05,homicides,39.0
2020,Localidad,05,homicides,33.0
2021,Localidad,05,homicides,32.0
2022,Localidad,05,homicides,37.0
2023,Localidad,05,homicides,28.0
2024,Localidad,05,homicides,45.0
2025,Localidad,05,homicides,31.0
2026,Localidad,05,homicides,36.0
2018,Localidad,19,homicides,111.0
2019,Localidad,19,homicides,86.0
2020,Localidad,19,homicides,97.0
2021,Localidad,19,homicides,102.0
2022,Localidad,19,homicides,90.0
2023,Localidad,19,homicides,101.0
2024,Localidad,19,homicides,89.0
2025,Localidad,19,homicides,122.0
2026,Localidad,19,homicides,94.0
2018,Localidad,07,homicides,48.0
2019,Localidad,07,homicides,41.0
2020,Localidad,07,homicides,40.0
2021,Localidad,07,homicides,64.0
2022,Localidad,07,homicides,47.0
2023,Localidad,07,homicides,58.0
2024,Localidad,07,homicides,53.0
2025,Localidad,07,homicides,44.0
2026,Localidad,07,homicides,44.0
2018,Localidad,08,homicides,69.0
2019,Localidad,08,homicides,66.0
2020,Localidad,08,homicides,63.0
2021,Localidad,08,homicides,73.0
2022,Localidad,08,homicides,66.0
2023,Localidad,08,homicides,75.0
2024,Localidad,08,homicides,92.0
2025,Localidad,08,homicides,93.0
2026,Localidad,08,homicides,71.0
2018,Localidad,10,homicides,21.0
2019,Localidad,10,homicides,32.0
2020,Localidad,10,homicides,24.0
2021,Localidad,10,homicides,23.0
2022,Localidad,10,homicides,26.0
2023,Localidad,10,homicides,35.0
2024,Localidad,10,homicides,26.0
2025,Localidad,10,homicides,17.0
2026,Localidad,10,homicides,29.0
2018,Localidad,11,homicides,46.0
2019,Localidad,11,homicides,39.0
2020,Localidad,11,homicides,35.0
2021,Localidad,11,homicides,28.0
2022,Localidad,11,homicides,35.0
2023,Localidad,11,homicides,39.0
2024,Localidad,11,homicides,28.0
2025,Localidad,11,homicides,41.0
2026,Localidad,11,homicides,40.0
2018,Localidad,06,homicides,9.0
2019,Localidad,06,homicides,30.0
2020,Localidad,06,homicides,8.0
2021,Localidad,06,homicides,18.0
2022,Localidad,06,homicides,8.0
2023,Localidad,06,homicides,13.0
2024,Localidad,06,homicides,14.0
2025,Localidad,06,homicides,13.0
2026,Localidad,06,homicides,11.0
2018,Localidad,03,homicides,11.0
2019,Localidad,03,homicides,19.0
2020,Localidad,03,homicides,18.0
2021,Localidad,03,homicides,25.0
2022,Localidad,03,homicides,27.0
2023,Localidad,03,homicides,31.0
2024,Localidad,03,homicides,37.0
2025,Localidad,03,homicides,38.0
2026,Localidad,03,homicides,40.0
2018,Localidad,15,homicides,10.0
2019,Localidad,15,homicides,4.0
2020,Localidad,15,homicides,6.0
2021,Localidad,15,homicides,6.0
2022,Localidad,15,homicides,7.0
2023,Localidad,15,homicides,8.0
2024,Localidad,15,homicides,4.0
2025,Localidad,15,homicides,3.0
2026,Localidad,15,homicides,7.0
2018,Localidad,12,homicides,5.0
2019,Localidad,12,homicides,0.0
2020,Localidad,12,homicides,5.0
2021,Localidad,12,homicides,7.0
2022,Localidad,12,homicides,3.0
2023,Localidad,12,homicides,16.0
2024,Localidad,12,homicides,13.0
2025,Localidad,12,homicides,11.0
2026,Localidad,12,homicides,7.0
2018,Localidad,09,domestic_violence,675.0
2019,Localidad,09,domestic_violence,730.0
2020,Localidad,09,domestic_violence,644.0
2021,Localidad,09,domestic_violence,514.0
2022,Localidad,09,domestic_violence,819.0
2023,Localidad,09,domestic_violence,438.0
2024,Localidad,09,domestic_violence,1164.0
2025,Localidad,09,domestic_violence,1201.0
2026,Localidad,09,domestic_violence,1273.0
2018,Localidad,20,domestic_violence,10.0
2019,Localidad,20,domestic_violence,0.0
2020,Localidad,20,domestic_violence,13.0
2021,Localidad,20,domestic_violence,0.0
2022,Localidad,20,domestic_violence,0.0
2023,Localidad,20,domestic_violence,0.0
2024,Localidad,20,domestic_violence,1.0
2025,Localidad,20,domestic_violence,0.0
2026,Localidad,20,domestic_violence,0.0
2018,Localidad,18,domestic_violence,788.0
2019,Localidad,18,domestic_violence,822.0
2020,Localidad,18,domestic_violence,820.0
2021,Localidad,18,domestic_violence,864.0
2022,Localidad,18,domestic_violence,851.0
2023,Localidad,18,domestic_violence,564.0
2024,Localidad,18,domestic_violence,764.0
2025,Localidad,18,domestic_violence,877.0
2026,Localidad,18,domestic_violence,1198.0
2018,Localidad,17,domestic_violence,60.0
2019,Localidad,17,domestic_violence,79.0
2020,Localidad,17,domestic_violence,94.0
2021,Localidad,17,domestic_violence,142.0
2022,Localidad,17,domestic_violence,495.0
2023,Localidad,17,domestic_violence,62.0
2024,Localidad,17,domestic_violence,87.0
2025,Localidad,17,domestic_violence,114.0
2026,Localidad,17,domestic_violence,97.0
2018,Localidad,13,domestic_violence,313.0
2019,Localidad,13,domestic_violence,131.0
2020,Localidad,13,domestic_violence,214.0
2021,Localidad,13,domestic_violence,310.0
2022,Localidad,13,domestic_violence,334.0
2023,Localidad,13,domestic_violence,149.0
2024,Localidad,13,domestic_violence,391.0
2025,Localidad,13,domestic_violence,631.0
2026,Localidad,13,domestic_violence,479.0
2018,Localidad,16,domestic_violence,523.0
2019,Localidad,16,domestic_violence,509.0
2020,Localidad,16,domestic_violence,565.0
2021,Localidad,16,domestic_violence,761.0
2022,Localidad,16,domestic_violence,568.0
2023,Localidad,16,domestic_violence,459.0
2024,Localidad,16,domestic_violence,318.0
2025,Localidad,16,domestic_violence,1129.0
2026,Localidad,16,domestic_violence,1322.0
2018,Localidad,14,domestic_violence,291.0
2019,Localidad,14,domestic_violence,184.0
2020,Localidad,14,domestic_violence,252.0
2021,Localidad,14,domestic_violence,287.0
2022,Localidad,14,domestic_violence,478.0
2023,Localidad,14,domestic_violence,208.0
2024,Localidad,14,domestic_violence,1581.0
2025,Localidad,14,domestic_violence,467.0
2026,Localidad,14,domestic_violence,534.0
2018,Localidad,01,domestic_violence,727.0
2019,Localidad,01,domestic_violence,711.0
2020,Localidad,01,domestic_violence,844.0
2021,Localidad,01,domestic_violence,797.0
2022,Localidad,01,domestic_violence,644.0
2023,Localidad,01,domestic_violence,518.0
2024,Localidad,01,domestic_violence,1101.0
2025,Localidad,01,domestic_violence,846.0
2026,Localidad,01,domestic_violence,974.0
2018,Localidad,02,domestic_violence,337.0
2019,Localidad,02,domestic_violence,222.0
2020,Localidad,02,domestic_violence,267.0
2021,Localidad,02,domestic_violence,303.0
2022,Localidad,02,domestic_violence,441.0
2023,Localidad,02,domestic_violence,251.0
2024,Localidad,02,domestic_violence,512.0
2025,Localidad,02,domestic_violence,390.0
2026,Localidad,02,domestic_violence,585.0
2018,Localidad,04,domestic_violence,1315.0
2019,Localidad,04,domestic_violence,1214.0
2020,Localidad,04,domestic_violence,1336.0
2021,Localidad,04,domestic_violence,1115.0
2022,Localidad,04,domestic_violence,1075.0
2023,Localidad,04,domestic_violence,883.0
2024,Localidad,04,domestic_violence,877.0
2025,Localidad,04,domestic_violence,1006.0
2026,Localidad,04,domestic_violence,1766.0
2018,Localidad,05,domestic_violence,1168.0
2019,Localidad,05,domestic_violence,968.0
2020,Localidad,05,domestic_violence,1162.0
2021,Localidad,05,domestic_violence,1038.0
2022,Localidad,05,domestic_violence,1088.0
2023,Localidad,05,domestic_violence,713.0
2024,Localidad,05,domestic_violence,898.0
2025,Localidad,05,domestic_violence,800.0
2026,Localidad,05,domestic_violence,1377.0
2018,Localidad,19,domestic_violence,2272.0
2019,Localidad,19,domestic_violence,1666.0
2020,Localidad,19,domestic_violence,2161.0
2021,Localidad,19,domestic_violence,1534.0
2022,Localidad,19,domestic_violence,2030.0
2023,Localidad,19,domestic_violence,2743.0
2024,Localidad,19,domestic_violence,1830.0
2025,Localidad,19,domestic_violence,2265.0
2026,Localidad,19,domestic_violence,2871.0
2018,Localidad,07,domestic_violence,2513.0
2019,Localidad,07,domestic_violence,2136.0
2020,Localidad,07,domestic_violence,2461.0
2021,Localidad,07,domestic_violence,2040.0
2022,Localidad,07,domestic_violence,1936.0
2023,Localidad,07,domestic_violence,1446.0
2024,Localidad,07,domestic_violence,1605.0
2025,Localidad,07,domestic_violence,1291.0
2026,Localidad,07,domestic_violence,2533.0
2018,Localidad,08,domestic_violence,2378.0
2019,Localidad,08,domestic_violence,2340.0
2020,Localidad,08,domestic_violence,2409.0
2021,Localidad,08,domestic_violence,2088.0
2022,Localidad,08,domestic_violence,2336.0
2023,Localidad,08,domestic_violence,1301.0
2024,Localidad,08,domestic_violence,2154.0
2025,Localidad,08,domestic_violence,2097.0
2026,Localidad,08,domestic_violence,2898.0
2018,Localidad,10,domestic_violence,1695.0
2019,Localidad,10,domestic_violence,1360.0
2020,Localidad,10,domestic_violence,1907.0
2021,Localidad,10,domestic_violence,1571.0
2022,Localidad,10,domestic_violence,1874.0
2023,Localidad,10,domestic_violence,823.0
2024,Localidad,10,domestic_violence,1696.0
2025,Localidad,10,domestic_violence,2345.0
2026,Localidad,10,domestic_violence,2449.0
2018,Localidad,11,domestic_violence,2040.0
2019,Localidad,11,domestic_violence,1955.0
2020,Localidad,11,domestic_violence,2151.0
2021,Localidad,11,domestic_violence,2418.0
2022,Localidad,11,domestic_violence,1988.0
2023,Localidad,11,domestic_violence,1739.0
2024,Localidad,11,domestic_violence,2641.0
2025,Localidad,11,domestic_violence,2175.0
2026,Localidad,11,domestic_violence,2741.0
2018,Localidad,06,domestic_violence,518.0
2019,Localidad,06,domestic_violence,548.0
2020,Localidad,06,domestic_violence,425.0
2021,Localidad,06,domestic_violence,398.0
2022,Localidad,06,domestic_violence,522.0
2023,Localidad,06,domestic_violence,282.0
2024,Localidad,06,domestic_violence,314.0
2025,Localidad,06,domestic_violence,515.0
2026,Localidad,06,domestic_violence,498.0
2018,Localidad,03,domestic_violence,378.0
2019,Localidad,03,domestic_violence,241.0
2020,Localidad,03,domestic_violence,359.0
2021,Localidad,03,domestic_violence,435.0
2022,Localidad,03,domestic_violence,521.0
2023,Localidad,03,domestic_violence,365.0
2024,Localidad,03,domestic_violence,299.0
2025,Localidad,03,domestic_violence,704.0
2026,Localidad,03,domestic_violence,1066.0
2018,Localidad,15,domestic_violence,231.0
2019,Localidad,15,domestic_violence,162.0
2020,Localidad,15,domestic_violence,255.0
2021,Localidad,15,domestic_violence,209.0
2022,Localidad,15,domestic_violence,296.0
2023,Localidad,15,domestic_violence,154.0
2024,Localidad,15,domestic_violence,171.0
2025,Localidad,15,domestic_violence,238.0
2026,Localidad,15,domestic_violence,325.0
2018,Localidad,12,domestic_violence,315.0
2019,Localidad,12,domestic_violence,204.0
2020,Localidad,12,domestic_violence,322.0
2021,Localidad,12,domestic_violence,342.0
2022,Localidad,12,domestic_violence,279.0
2023,Localidad,12,domestic_violence,189.0
2024,Localidad,12,domestic_violence,426.0
2025,Localidad,12,domestic_violence,611.0
2026,Localidad,12,domestic_violence,645.0
2021,ASE,ASE 1,residuos_total_t,350225.87
2022,ASE,ASE 1,residuos_total_t,414269.87
2023,ASE,ASE 1,residuos_total_t,334248.14999999997
2024,ASE,ASE 1,residuos_total_t,460459.01
2025,ASE,ASE 1,residuos_total_t,466150.18
2026,ASE,ASE 1,residuos_total_t,190469.56000000003
2021,ASE,ASE 2,residuos_total_t,582044.47
2022,ASE,ASE 2,residuos_total_t,670369.25
2023,ASE,ASE 2,residuos_total_t,514860.4
2024,ASE,ASE 2,residuos_total_t,746927.31
2025,ASE,ASE 2,residuos_total_t,792996.92
2026,ASE,ASE 2,residuos_total_t,297455.82
2021,ASE,ASE 3,residuos_total_t,336734.9
2022,ASE,ASE 3,residuos_total_t,393563.7
2023,ASE,ASE 3,residuos_total_t,306676.93
2024,ASE,ASE 3,residuos_total_t,433421.65
2025,ASE,ASE 3,residuos_total_t,458009.36
2026,ASE,ASE 3,residuos_total_t,178506.23
2021,ASE,ASE 4,residuos_total_t,228822.5
2022,ASE,ASE 4,residuos_total_t,267674.14
2023,ASE,ASE 4,residuos_total_t,211592.16
2024,ASE,ASE 4,residuos_total_t,289467.82
2025,ASE,ASE 4,residuos_total_t,307970.44
2026,ASE,ASE 4,residuos_total_t,115304.95999999999
2021,ASE,ASE 5,residuos_total_t,238990.85
2022,ASE,ASE 5,residuos_total_t,277397.85000000003
2023,ASE,ASE 5,residuos_total_t,219807.53000000003
2024,ASE,ASE 5,residuos_total_t,311505.0
2025,ASE,ASE 5,residuos_total_t,325747.17
2026,ASE,ASE 5,residuos_total_t,128954.21
2026,ASE,RPC,residuos_total_t,105510.63
